Customer_ID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Internet_Service,Monthly_Charges,Total_Charges,Monthly_Data_Usage_GB,Call_Duration_Minutes,Customer_Service_Calls,Service_Outages_Last_Month,Satisfaction_Score,Churn_Status
cb18c3a3,31,Male,34,One year,Electronic check,DSL,60.71,2092.95,95.00,713,2,0,4.6,Yes
b7d60d64,26,Female,23,Two year,Electronic check,No,57.17,1301.32,46.60,2022,4,0,7.4,No
76733813,30,Male,72,One year,Bank transfer,No,42.8,3112.52,14.30,272,1,1,NULL,No
c847279e,NULL,Female,8,Month-to-month,Bank transfer,No,41.4,313.09,7.20,1084,1,0,NULL,No
e7b20e31,31,Male,29,One year,Electronic check,Fiber optic,79.98,2320.8,45.00,970,0,1,7.5,No
fb9b45b1,74,Male,60,Month-to-month,Electronic check,Fiber optic,98.09,5872.84,297.00,260,2,2,7.5,No
b5ccc5ae,48,Female,25,Month-to-month,Credit card,No,38.27,945.2,4.80,505,2,0,NULL,No
eae3b203,NULL,Female,31,Two year,Bank transfer,NULL,43.43,1303.3,3243.40,1445,2,1,NULL,No
2fcc57c1,32,Male,11,Month-to-month,Mailed check,Fiber optic,74.5,770.2,272.70,212,1,1,5.0,Yes
a7ab236b,50,Male,23,Two year,Bank transfer,Fiber optic,85.38,1993.16,119.60,449,3,2,6.8,No
5f235676,35,Female,59,Month-to-month,Bank transfer,Fiber optic,94.48,5529.34,212.90,1043,0,0,4.6,No
d6fef2ed,43,Male,18,One year,Credit card,Fiber optic,91.43,1652.0,496.70,1212,2,0,6.3,No
61e94f4d,73,Male,45,Month-to-month,Electronic check,DSL,49.37,2189.17,180.70,1520,2,0,6.1,No
921e6875,41,Female,10,Month-to-month,Credit card,Fiber optic,97.81,956.89,288.10,975,2,1,6.0,Yes
cce59776,56,Male,27,Month-to-month,Bank transfer,No,33.78,929.17,36.70,155,1,2,NULL,No
4b2b4bc9,34,Male,19,Two year,Electronic check,Fiber optic,81.71,1556.54,49.70,706,4,0,7.7,No
67359fb8,42,Male,44,One year,Credit card,Fiber optic,89.52,3935.7,405.80,319,2,0,6.6,No
7530426d,63,MALE,50,Two year,Mailed check,Fiber optic,81.12,4084.62,175.70,380,2,2,6.4,No
4987c4d9,34,Male,25,One year,Mailed check,No,475.81,11888.01,30.40,148,0,0,4.7,Yes
3ee072cd,NULL,Male,26,Two year,Mailed check,Fiber optic,63.36,1678.11,167.60,2596,1,0,6.7,No
430ecb10,50,Male,70,Month-to-month,Mailed check,Fiber optic,95.38,NULL,204.80,1493,1,0,9.3,No
c6f0f45d,35,Male,41,Month-to-month,Mailed check,Fiber optic,101.19,4119.05,158.20,402,34,2,9.3,Yes
06f9d4e9,50,Female,11,One year,Credit card,Fiber optic,90.09,987.54,595.10,202,3,1,7.9,No
8d122455,54,Male,18,One year,Electronic check,Fiber optic,94.06,1693.16,157.50,297,0,0,6.7,No
ecea600e,49,Male,19,One year,Credit card,Fiber optic,80.79,1513.55,173.40,468,0,1,8.2,No
5a99da37,23,Female,34,Month-to-month,Bank transfer,Fiber optic,103.76,3520.94,100.50,252,2,0,6.0,Yes
ce9362c2,33,Female,37,Month-to-month,Electronic check,Fiber optic,97.24,3632.0,314.30,1305,1,1,6.7,No
d46a493e,39,Male,39,Two year,Electronic check,DSL,68.16,2648.38,28.40,2411,1,0,5.9,No
5d176bd7,41,Female,5,MTM,Bank transfer,DSL,62.08,261.99,167.40,171,1,1,8.8,No
ba9ef1c5,49,Male,47,Month-to-month,Bank transfer,DSL,74.83,3473.43,179.30,1098,2,0,8.6,Yes
3f303a4b,-5,Male,15,One year,Electronic check,No,42.59,691.02,58.60,1898,3,0,NULL,No
940a1db1,26,Female,11,Two year,Electronic check,DSL,57.09,664.25,210.80,1991,4,1,10.0,No
0d871537,-6,Female,37,Month-to-month,Credit card,DSL,NULL,2697.13,281.70,763,2,2,7.9,No
9e8e8b92,49,Male,53,Two year,Electronic check,DSL,70.73,3768.95,180.10,1522,1,1,7.8,No
c6e695bb,49,Male,42,Two year,Credit card,Fiber optic,108.39,4558.89,3086.40,536,3,0,7.6,No
e8a21e39,55,Female,28,Two year,Bank transfer,NULL,80.83,2295.0,77.10,419,32,1,4.9,No
0fcb735c,52,Male,33,Two year,Mailed check,Fiber optic,82.39,2692.09,145.80,449,2,0,5.6,No
db1034e2,48,Female,9,One year,Mailed check,DSL,46.01,388.02,108.00,1026,1,0,NULL,No
3ebd0a17,41,Male,31,Month-to-month,Electronic check,No,36.73,1171.61,10.60,802,1,0,NULL,No
b445a627,22,Female,9,Month-to-month,Credit card,No,51.45,425.72,28.80,1158,0,0,8.3,No
721bd595,47,Female,65,Month-to-month,Electronic check,No,40.03,2603.7,73.80,563,1,0,NULL,No
44242cdb,44,Female,22,Month-to-month,Mailed check,Fiber optic,NULL,2238.92,279.10,1049,3,1,7.3,No
6e9426db,45,Female,15,Month-to-month,Bank transfer,Fiber optic,104.29,1583.96,75.40,971,3,0,7.4,No
6b4a59e2,27,Female,11,Month-to-month,Electronic check,NULL,NULL,1280.6,267.50,1573,27,0,7.4,No
332f1c46,29,Male,35,Month-to-month,Bank transfer,Fiber optic,106.89,3737.85,438.60,105,1,1,7.2,Yes
50f4d5a7,55,Male,34,Month-to-month,Credit card,Fiber optic,70.73,2395.31,287.10,320,0,0,4.7,No
5cb04b54,42,Male,27,Two year,Bank transfer,DSL,NULL,1686.93,193.60,613,5,0,3.1,No
82c305e8,50,Female,36,Month-to-month,Credit card,Fiber optic,NULL,4311.53,143.40,1020,44,1,5.5,No
4bb8803d,42,Female,29,One year,Credit card,DSL,62.46,1840.47,51.00,445,1,0,6.2,No
fb02bf25,42,Male,18,One year,Mailed check,Fiber optic,NULL,1195.43,181.90,1112,1,0,5.1,No
ad7294ff,53,Male,6,Month-to-month,Mailed check,Fiber optic,88.7,NULL,374.10,634,3,0,7.1,Yes
dd24bff0,36,Male,46,Two year,Mailed check,Fiber optic,99.41,4591.14,142.40,555,2,1,9.2,No
80fa5f25,43,Female,34,One year,Bank transfer,No,53.91,1844.85,88.90,949,3,0,8.5,No
ac645e44,36,Male,37,Month-to-month,Electronic check,Fiber optic,63.86,2358.77,301.50,904,0,1,8.0,No
633763af,37,Female,38,Month-to-month,Credit card,Fiber optic,96.89,NULL,431.10,743,1,1,9.0,No
5fdb243c,38,Other,28,Month-to-month,Bank transfer,Fiber optic,80.86,2306.12,302.10,2026,1,4,5.5,Yes
9386ae1c,45,Male,21,Month-to-month,Mailed check,DSL,78.75,1673.59,214.10,102,0,1,6.4,No
8cea227e,36,Male,46,Month-to-month,Bank transfer,Fiber optic,111.72,5135.64,283.90,906,0,1,8.3,No
4f28f215,57,Male,21,One year,Mailed check,No,51.77,NULL,9.50,88,0,0,6.3,No
9cacf8dc,31,Male,24,Two year,Credit card,No,34.68,848.05,21.80,546,1,1,NULL,No
a6017dcc,127,Male,17,One year,Bank transfer,Fiber optic,70.54,1163.67,94.30,808,0,2,10.0,No
ebe4b0a5,37,Male,39,Month-to-month,Electronic check,DSL,50.79,1970.15,46.00,830,1,0,7.4,No
bbc296fe,59,Female,20,Month-to-month,Electronic check,DSL,82.47,1667.58,161.80,439,3,0,10.0,Yes
90843603,44,Male,31,Month-to-month,Credit card,Fiber optic,97.08,3047.17,263.20,955,1,4,3.9,No
c095bfd5,54,Female,22,Month-to-month,Bank transfer,No,72.81,1660.85,33.20,1344,2,0,6.1,No
d8c44670,24,Female,8,Month-to-month,Credit card,Fiber optic,99.53,796.88,176.40,501,4,0,7.9,Yes
35d1f3c8,45,Female,39,Two year,Electronic check,No,46.68,1835.93,65.40,753,4,1,7.4,No
aac380d6,53,Male,32,Month-to-month,Electronic check,Fiber optic,NULL,2744.39,77.90,905,5,1,3.5,Yes
19375fd9,43,Female,19,Two year,Electronic check,DSL,68.95,NULL,172.50,195,0,0,6.8,No
65627c16,55,Male,28,Month-to-month,Bank transfer,DSL,50.61,1374.93,152.60,950,1,0,10.0,No
39fc9d71,36,Female,40,Two year,Mailed check,DSL,70.03,2810.95,79.20,1230,4,0,7.6,No
83a85926,59,Female,57,One year,Electronic check,Fiber optic,515.99,29443.04,208.20,1482,1,1,8.3,No
87e7bbc1,70,Female,26,One year,Bank transfer,DSL,61.58,1620.48,111.10,946,3,0,6.0,No
84631b8d,38,Male,23,Month-to-month,Bank transfer,Fiber optic,86.64,1994.9,323.00,1079,3,1,7.6,No
be399a2e,37,Female,25,Two year,Electronic check,NULL,99.99,2530.34,119.70,612,0,0,7.2,No
250d63be,59,Male,17,Two year,Bank transfer,DSL,66.17,1198.66,108.80,1055,2,1,9.2,No
f8a2c014,61,Male,25,One year,Credit card,DSL,68.41,1689.46,223.10,1414,2,1,9.2,Yes
261f2f94,36,Male,16,One year,Electronic check,DSL,88.19,1350.45,129.90,913,0,0,7.9,No
10331596,37,Male,18,One year,Electronic check,Fiber optic,77.11,1396.54,189.60,676,2,1,7.3,No
33c4f69d,39,Male,13,Month-to-month,Mailed check,Fiber optic,NULL,1247.24,212.70,1293,3,1,4.2,No
dfcf34f3,26,Female,22,One year,Credit card,DSL,71.95,1544.22,137.00,15,4,0,4.1,No
079ebe08,31,Female,23,Two year,Credit card,No,40.47,951.63,55.80,1298,0,0,NULL,No
019ce2c1,NULL,Male,29,Month-to-month,Mailed check,Fiber optic,85.6,2473.97,199.40,362,1,2,8.8,No
0aa04566,33,Male,9,Month-to-month,Electronic check,Fiber optic,92.57,841.55,319.00,142,42,1,9.6,Yes
aa125961,42,Male,35,Month-to-month,Credit card,Fiber optic,128.99,4491.67,234.90,555,3,0,5.6,No
8cd1a7b9,45,Male,19,One year,Credit card,No,40.97,753.92,44.30,595,1,0,NULL,No
49b967d7,61,Male,4,Month-to-month,Bank transfer,Fiber optic,75.03,272.5,408.30,255,2,0,8.9,No
74717003,30,Female,32,Month-to-month,Credit card,Fiber optic,106.41,3421.81,153.80,585,0,0,5.7,Yes
c37f17bd,54,Male,17,Month-to-month,Bank transfer,Fiber optic,102.96,1734.71,153.70,322,2,0,4.4,Yes
13a0af35,39,Male,57,One year,Credit card,Fiber optic,68.49,3910.67,517.20,756,30,0,6.3,No
48477c2c,41,Male,11,Month-to-month,Mailed check,Fiber optic,90.02,990.96,228.90,105,0,0,6.3,Yes
f761c20a,50,Female,27,One year,Mailed check,Fiber optic,70.78,1881.56,21.50,878,4,0,9.6,No
bd1477f0,NULL,Female,12,Month-to-month,Electronic check,No,38.61,465.22,4.80,369,2,3,NULL,No
828ad54c,47,Female,4,One year,Credit card,No,57.26,234.97,6.00,929,1,0,5.9,No
36c5af34,44,Female,68,Two year,Credit card,DSL,90.14,6156.09,46.00,288,1,1,9.7,No
add08a7e,48,Male,19,Month-to-month,Bank transfer,DSL,68.39,1336.77,198.30,1524,2,1,7.4,No
ac1e4103,45,Male,14,Month-to-month,Mailed check,DSL,77.13,1054.33,103.80,1294,1,1,9.1,Yes
eb8ede0b,71,Female,33,Two year,Electronic check,Fiber optic,53.19,1764.14,108.40,113,4,3,9.6,No
f26a05db,34,Male,26,Month-to-month,Electronic check,Fiber optic,92.47,2348.79,174.70,981,1,0,6.7,No
f49256c6,36,Female,4,Month-to-month,Electronic check,DSL,80.82,344.56,59.80,819,1,0,8.2,No
4492600e,35,Male,12,Two year,Bank transfer,DSL,57.07,712.27,92.00,761,3,0,6.5,No
148c4099,35,Male,13,Two year,Credit card,DSL,58.84,698.13,230.00,278,1,0,8.9,Yes
2b85e8df,34,Female,8,One year,Electronic check,DSL,81.63,644.56,64.40,256,2,0,7.4,Yes
97f03023,56,Female,17,Month-to-month,Electronic check,DSL,63.08,1049.93,12.00,308,2,0,8.9,No
a466a340,59,Female,20,Month-to-month,Bank transfer,Fiber optic,79.27,1576.86,295.20,140,1,1,9.9,No
3f9912ab,35,Male,38,Month-to-month,Electronic check,DSL,78.95,2986.6,83.10,388,1,1,8.2,No
4e166f64,32,MALE,23,One year,Credit card,DSL,63.01,1448.14,24.40,1560,1,2,7.0,No
72f0147a,48,Male,6,One year,Mailed check,No,64.18,409.76,9.10,763,1,1,7.1,No
fbb767db,NULL,Male,14,Two year,Electronic check,No,37.55,517.86,37.40,346,3,1,NULL,Yes
7c75e3eb,50,Male,31,Month-to-month,Electronic check,DSL,58.74,1796.25,267.70,596,2,0,5.9,No
2d024011,44,Male,24,One year,Electronic check,DSL,57.97,1386.34,31.90,894,2,0,8.9,No
20d274d6,24,Male,16,Month-to-month,Bank transfer,Fiber optic,113.83,1814.95,183.80,560,2,0,8.9,Yes
4a8cfbb6,61,Male,6,Month-to-month,Electronic check,Fiber optic,88.52,528.96,660.80,500,5,2,5.9,No
d9873ebc,64,Male,61,One year,Mailed check,DSL,41.71,2528.61,176.80,146,3,0,NULL,No
f37cb7b8,35,Male,71,Month-to-month,Bank transfer,DSL,497.96,35364.23,70.00,505,2,0,6.9,Yes
1e1a5cbc,37,Male,27,One year,Electronic check,DSL,67.81,1863.21,174.40,630,1,0,8.4,No
50a2efdf,45,Male,19,One year,Electronic check,Fiber optic,70.65,1310.63,218.70,499,2,1,10.0,No
5d04cda3,46,Male,14,Two year,Bank transfer,No,34.82,498.75,22.00,568,2,0,NULL,No
b5558738,138,Female,25,One year,Bank transfer,Fiber optic,NULL,1941.74,202.70,499,3,1,6.0,Yes
32b825b2,NULL,Male,47,Two year,Credit card,Fiber optic,87.28,4091.31,91.60,404,3,0,7.1,No
15a3262c,40,Male,21,One year,Electronic check,Fiber optic,84.28,1801.19,150.40,105,3,0,9.7,No
7b950753,32,Male,12,Month-to-month,Electronic check,Fiber optic,108.29,1297.97,253.80,622,0,1,4.7,No
ee32e679,146,Female,57,Month-to-month,Electronic check,Fiber optic,87.45,4956.5,241.60,2360,1,0,6.1,Yes
2ee9e3ef,33,Female,11,One year,Mailed check,DSL,64.96,682.77,107.80,646,0,2,8.5,Yes
d0ad0965,42,Female,14,One year,Bank transfer,Fiber optic,56.83,815.24,347.20,688,2,1,9.5,No
f6ea6b0d,64,Female,26,One year,Credit card,No,24.93,665.5,30.10,194,3,0,NULL,No
f459c029,36,Female,12,Month-to-month,Bank transfer,Fiber optic,79.19,989.39,128.40,1089,1,1,6.1,Yes
0f4925ae,45,Female,32,Month-to-month,Electronic check,No,40.71,1319.49,27.40,644,3,0,NULL,No
18db4e48,42,Female,18,Month-to-month,Bank transfer,Fiber optic,110.09,1979.13,409.50,1835,3,0,7.9,Yes
28b2789f,56,Male,7,One year,Credit card,Fiber optic,84.37,602.65,465.30,719,3,1,7.8,No
9f7f8a79,72,Male,32,One year,Mailed check,DSL,NULL,1777.48,174.20,1886,2,0,7.0,No
18850ca1,36,Male,72,One year,Bank transfer,Fiber optic,73.25,5265.69,348.30,4679,1,0,7.3,No
af112d50,36,Female,29,Month-to-month,Credit card,No,NULL,1656.96,13.30,682,2,1,5.6,Yes
174e9373,55,Female,57,Month-to-month,Credit card,Fiber optic,92.36,5221.44,291.40,460,2,0,10.0,No
487d9b7e,50,Female,46,One year,Credit card,DSL,62.95,2877.15,18.00,1830,3,2,7.5,No
a89bc4c2,64,Male,15,One year,Electronic check,DSL,57.54,862.61,147.20,575,2,0,8.2,No
5b304264,49,Male,19,Month-to-month,Mailed check,Fiber optic,82.86,1506.69,313.90,1613,4,2,6.8,Yes
247f19d1,38,Male,33,One year,Electronic check,Fiber optic,101.07,3322.44,311.50,897,4,0,8.7,No
f90b4405,49,F,37,Month-to-month,Bank transfer,Fiber optic,114.52,4260.25,129.80,824,3,0,4.9,Yes
935b8dae,55,Female,27,One year,Electronic check,No,19.99,573.31,30.90,1444,2,1,NULL,No
53627610,52,Female,65,Two year,Credit card,Fiber optic,508.97,33069.86,49.60,546,2,0,7.1,No
ec302683,48,Male,47,One year,Credit card,Fiber optic,60.74,2840.66,560.60,773,1,0,10.0,No
f897a0d9,55,Female,27,One year,Bank transfer,DSL,62.68,1674.36,73.20,565,2,4,9.4,Yes
4bf1cfb1,56,Male,30,Month-to-month,Electronic check,DSL,72.16,2150.84,52.20,418,1,0,5.7,No
b09f7a5f,59,Female,2,One year,Electronic check,Fiber optic,96.01,220.59,181.00,1027,2,1,8.1,Yes
943ebc74,50,Male,34,One year,Credit card,No,43.62,1523.81,17.20,289,0,0,NULL,No
27d2278d,-12,Male,32,One year,Bank transfer,Fiber optic,68.21,2140.51,126.10,233,2,0,8.0,No
ccaef853,44,Male,14,One year,Credit card,Fiber optic,68.17,934.09,282.50,688,2,1,8.1,No
5036b10b,56,Male,10,Month-to-month,Mailed check,DSL,74.25,695.91,146.90,261,2,0,8.9,No
88fe9aad,NULL,Male,10,Two year,Bank transfer,No,41.25,411.78,30.50,528,2,2,NULL,No
0f9671b1,46,Female,46,One year,Credit card,No,52.19,2388.53,52.60,468,3,1,4.9,No
c045f684,37,Female,6,Month-to-month,Bank transfer,Fiber optic,90.31,550.83,225.30,619,5,0,7.1,Yes
4fb02d58,42,Female,15,One year,Bank transfer,DSL,65.36,996.98,64.00,2709,2,1,5.3,No
f3aff863,57,Male,7,Month-to-month,Credit card,Fiber optic,86.05,616.16,257.00,566,5,1,5.2,No
2419a934,44,Female,11,Month-to-month,Electronic check,No,24.26,225.71,93.70,365,3,0,NULL,Yes
964e6eb6,43,Male,12,Month-to-month,Electronic check,Fiber optic,97.3,1166.96,112.80,1619,0,1,5.6,No
84d3302f,26,Male,1,One year,Bank transfer,Fiber optic,95.75,53.36,137.10,60,1,2,10.0,No
6e589be6,51,Female,20,Two year,Electronic check,DSL,35.06,744.62,101.30,686,1,2,NULL,No
d00ac22c,50,Female,10,One year,Credit card,DSL,68.93,680.43,51.70,784,1,2,6.7,Yes
d9e68271,68,Male,36,One year,Credit card,DSL,62.92,2230.96,197.20,845,2,1,7.7,No
77996e76,38,Male,49,Month-to-month,Credit card,No,45.28,2205.11,22.10,450,1,0,NULL,No
a446d93f,45,Other,28,Month-to-month,Bank transfer,Fiber optic,104.32,2926.16,439.00,3156,2,0,8.1,No
7e930d44,NULL,Male,20,Month-to-month,Electronic check,Fiber optic,79.22,1602.73,141.60,848,2,0,7.8,Yes
cdd997ad,61,Male,43,One year,Electronic check,DSL,62.55,2722.16,83.90,1247,4,0,6.6,No
6eb4c9a1,41,Female,9,Two year,Credit card,No,41.87,378.4,1.80,1564,1,1,NULL,No
4a3f8f8e,45,Male,18,Month-to-month,Electronic check,No,44.47,NULL,46.90,276,1,0,NULL,Yes
4bdd7a46,49,Male,9,One year,Bank transfer,DSL,37.38,353.55,64.90,494,23,1,NULL,No
451b4875,44,Male,19,Two year,Credit card,No,NULL,551.29,4.70,1240,1,1,NULL,No
c43e89fd,37,Female,39,Month-to-month,Mailed check,DSL,52.05,2032.92,223.50,1300,2,1,5.3,No
222818a5,44,Female,28,One year,Mailed check,DSL,64.28,1820.08,3127.90,593,2,1,4.9,No
3cca89d6,55,Female,16,One year,Bank transfer,DSL,60.04,945.38,219.00,125,38,1,7.4,No
4be76dfc,30,Other,22,One year,Credit card,No,47.94,1054.08,33.20,716,0,0,3.5,No
8dc91dd9,44,Female,10,Month-to-month,Electronic check,No,26.09,210.08,13.40,282,2,1,NULL,No
c3bd0ac7,34,Male,13,One year,Credit card,DSL,70.1,946.05,189.10,1064,43,0,7.4,No
83f071f8,56,Male,21,One year,Bank transfer,Fiber optic,64.55,1343.26,503.60,537,1,0,7.9,No
4f5860f8,24,Female,72,Month-to-month,Credit card,Fiber optic,114.3,8264.49,210.70,523,0,0,6.7,No
944014ae,NULL,Female,56,One year,Electronic check,No,42.88,2384.88,11.90,859,3,0,NULL,No
3f40ac6d,47,Female,11,Month-to-month,Electronic check,DSL,57.52,640.28,217.60,1271,1,0,8.1,No
f0c4724a,61,Female,10,Two year,Credit card,Fiber optic,79.24,793.77,240.30,366,2,0,7.6,No
1324dcda,NULL,Male,24,One year,Credit card,Fiber optic,72.79,1731.91,221.80,240,0,0,4.8,Yes
006dccc6,35,Male,15,Two year,Mailed check,DSL,NULL,1408.04,42.90,214,3,0,7.5,No
8e1be590,-4,Male,10,Month-to-month,Credit card,Fiber optic,104.5,1076.92,231.00,485,2,2,10.0,No
04da5e25,25,Male,26,Month-to-month,Credit card,Fiber optic,79.51,2112.0,417.60,672,3,4,7.6,Yes
b882f918,18,Male,6,Month-to-month,Electronic check,DSL,85.94,534.21,25.70,1400,0,2,7.4,Yes
bc69aa10,47,Female,33,Month-to-month,Bank transfer,No,43.35,1400.3,9.80,674,2,1,NULL,No
6c0e54db,36,Female,4,Month-to-month,Credit card,DSL,50.31,166.1,116.00,365,0,0,5.9,No
a990cdc1,30,Male,50,One year,Mailed check,No,60.52,3054.47,3.00,474,1,0,8.8,No
2990d3c7,51,Male,27,Month-to-month,Mailed check,DSL,76.36,2036.79,222.00,225,2,2,6.2,No
63cad063,45,Female,13,One year,Credit card,DSL,61.52,815.16,74.30,1483,2,1,9.2,No
ccc1f773,35,Male,62,Month-to-month,Mailed check,DSL,41.24,2560.23,65.60,579,3,0,NULL,No
9e64ab67,27,Female,44,One year,Electronic check,Fiber optic,77.97,3463.65,351.70,571,1,2,6.5,No
23449583,52,Female,31,One year,Credit card,Fiber optic,84.83,2642.48,179.10,371,1,2,6.7,No
639eebb7,50,Female,30,One year,Bank transfer,DSL,59.93,1797.14,124.10,590,4,0,9.0,No
6be1f41b,41,Female,8,Two year,Credit card,DSL,85.93,738.97,207.80,1765,1,0,3.9,No
99014293,64,Female,26,Month-to-month,Credit card,Fiber optic,107.48,2815.06,165.10,283,1,0,6.4,Yes
a031f9a7,NULL,Male,41,Month-to-month,Electronic check,Fiber optic,93.04,3828.51,331.60,192,2,1,8.3,Yes
e88e4ec9,24,Male,31,Month-to-month,Electronic check,Fiber optic,78.01,2401.24,528.30,1226,24,2,6.6,No
a97f1b38,34,Male,34,Month-to-month,Mailed check,DSL,57.12,1913.41,154.30,1352,1,0,7.4,Yes
fa0137ef,41,Female,23,One year,Mailed check,NULL,72.38,1658.25,158.80,348,3,0,3.5,No
17ea7912,45,Male,35,Month-to-month,Bank transfer,Fiber optic,71.86,2477.63,59.00,839,5,2,5.7,No
c8a6bb8c,39,Male,36,One year,Bank transfer,NULL,43.01,1540.31,9.50,663,1,1,NULL,No
77949be1,46,Female,9,Month-to-month,Bank transfer,Fiber optic,81.39,752.53,318.00,570,1,0,5.8,No
942f2a06,27,Female,22,Two year,Electronic check,DSL,69.6,1555.74,112.30,2394,2,1,4.9,No
030ed907,59,Female,17,Two year,Mailed check,DSL,90.7,1533.35,82.50,423,3,1,9.1,No
f9854fef,41,Male,41,Month-to-month,Bank transfer,Fiber optic,108.06,NULL,439.50,1352,2,0,8.1,No
3ba2d1fe,55,Male,8,Month-to-month,Bank transfer,Fiber optic,79.51,667.91,232.60,352,2,0,5.2,No
c81adce1,46,Male,6,Two year,Electronic check,No,45.45,271.95,40.20,837,2,3,NULL,Yes
6caee465,47,Male,33,Two year,Bank transfer,Fiber optic,80.68,2690.98,249.70,413,1,0,5.3,No
7c6759a3,49,Male,5,Month-to-month,Electronic check,Fiber optic,71.63,343.66,297.80,597,0,1,6.9,Yes
6075dd90,47,Male,23,Month-to-month,Mailed check,Fiber optic,NULL,2292.55,548.10,587,0,1,7.5,No
6a588788,50,Female,57,Two year,Credit card,Fiber optic,98.31,5594.66,210.80,1731,2,1,5.7,No
3d7ae089,58,Male,23,One year,Electronic check,DSL,55.35,1242.76,301.10,198,1,2,8.5,No
c05bdcc9,44,Female,4,Month-to-month,Bank transfer,DSL,82.31,342.56,108.90,154,2,0,8.8,No
d8736661,51,Female,4,One year,Mailed check,Fiber optic,89.78,358.97,248.90,1906,2,1,7.7,No
d7c2fe15,41,Male,9,Two year,Electronic check,DSL,56.56,510.75,47.70,575,0,1,7.9,No
de54733f,59,Female,22,Two year,Electronic check,DSL,75.4,1658.12,122.80,709,2,0,4.6,No
88cee0fd,34,Male,10,One year,Credit card,DSL,49.33,470.85,93.40,251,1,2,9.7,Yes
d104577e,64,Male,7,One year,Bank transfer,DSL,76.51,575.28,129.50,2242,5,0,7.0,No
ac2c3f92,42,Female,50,Month-to-month,Credit card,DSL,92.99,4655.72,142.30,41,3,0,5.5,No
b50d6946,25,Male,14,Two year,Bank transfer,Fiber optic,58.52,812.61,128.50,279,0,0,7.5,No
36ceeea4,44,Other,33,Month-to-month,Bank transfer,Fiber optic,63.36,2058.15,355.20,1078,1,0,8.5,Yes
7f5d2ae5,107,Male,9,Two year,Mailed check,Fiber optic,88.24,829.24,261.30,1860,26,1,8.1,Yes
57bc2cee,52,Female,9,Month-to-month,Mailed check,Fiber optic,90.55,837.88,407.10,1235,2,0,5.2,No
19c2e8e3,34,Male,55,Two year,Electronic check,No,43.14,2372.74,31.20,529,2,1,NULL,No
2908d6e6,37,Male,15,Month-to-month,Mailed check,DSL,64.41,934.05,142.10,839,3,2,7.1,Yes
9606b160,19,Male,19,One year,Bank transfer,Fiber optic,81.32,1586.55,152.20,257,1,1,8.1,No
b89305f8,37,Female,4,Month-to-month,Electronic check,DSL,69.34,268.24,139.80,1079,0,3,5.8,Yes
224545c2,18,Female,44,One year,Electronic check,Fiber optic,76.57,3352.29,173.00,898,3,0,9.1,No
d19ccda9,23,Female,23,Two year,Electronic check,No,35.98,826.31,41.20,267,1,0,NULL,No
beb211ca,51,Female,70,,Mailed check,Fiber optic,82.32,5771.78,236.30,148,1,2,9.3,No
11a717fe,51,Female,18,One year,Bank transfer,Fiber optic,NULL,1952.2,221.40,937,1,0,4.4,Yes
bfc550fb,47,Female,30,Month-to-month,Credit card,Fiber optic,71.09,2048.02,104.20,874,3,1,4.7,No
1249f0c0,30,Female,33,Two year,Electronic check,Fiber optic,85.89,2840.61,115.30,986,2,0,6.8,No
cdd2eb05,41,Female,25,One year,Electronic check,DSL,65.19,1652.81,19.00,375,5,0,9.8,No
524ff363,42,Female,18,One year,Mailed check,Fiber optic,80.51,1426.9,203.60,946,3,0,10.0,No
a0939bd4,NULL,Female,36,One year,Credit card,Fiber optic,NULL,2914.33,520.60,842,4,2,5.6,No
a0a94953,60,Male,28,One year,Electronic check,DSL,67.38,1908.51,98.80,1211,2,1,7.3,No
dee8d7f4,53,Female,13,Month-to-month,Bank transfer,DSL,76.17,1001.93,262.30,192,3,1,7.5,No
95f52fbe,39,Female,46,One year,Bank transfer,No,35.48,1606.73,25.20,652,0,1,NULL,No
61234794,42,Male,35,One year,Electronic check,DSL,74.19,2603.62,92.10,531,2,0,8.8,No
474b2a31,45,Male,18,Two year,Mailed check,DSL,66.22,1200.83,207.30,806,5,1,5.2,No
0e446222,18,Male,25,Two year,Electronic check,Fiber optic,82.38,2057.45,214.60,259,3,1,7.3,No
a7fbbe1a,NULL,Female,32,Month-to-month,Credit card,DSL,64.53,2087.24,133.10,1354,0,0,3.6,Yes
be48957d,34,Female,27,Month-to-month,Bank transfer,Fiber optic,85.21,2291.65,207.40,197,1,2,8.7,No
7c2327fb,NULL,Male,67,Month-to-month,Bank transfer,Fiber optic,NULL,35036.22,205.20,37,1,0,6.6,No
35da42cf,39,Female,19,Month-to-month,Bank transfer,Fiber optic,90.65,1705.69,104.50,118,38,1,5.0,Yes
9fdf0631,64,Female,25,One year,Bank transfer,DSL,63.6,1578.72,50.70,194,1,0,7.8,No
e4d7dba4,50,Male,67,Two year,Bank transfer,Fiber optic,92.95,6223.9,306.60,367,0,1,6.5,No
36fe6094,35,Female,32,Month-to-month,Electronic check,No,53.46,1706.07,36.00,564,1,2,9.5,No
c41d173e,49,Other,33,Month-to-month,Mailed check,DSL,55.84,1836.94,242.40,556,1,0,5.6,No
af6d6d3f,59,Female,29,Two year,Electronic check,DSL,58.96,1732.94,74.00,2636,43,0,10.0,Yes
